filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-29,912.57,912.55,912.57,912.55,5.14,H0
rrtusd,2017-01-29,0.154,0.1598,0.1598,0.154,5000.0,H0
ethbtc,2017-01-29,0.011411,0.011411,0.011411,0.011411,2.0,H0
xmrusd,2017-01-29,12.59,12.59,12.59,12.59,30.0,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-29,10.455,10.456,10.456,10.455,50.0,V2
zecusd,2017-01-29,38.23,38.23,38.23,38.23,0.65995299,H0
rrtbtc,2017-01-29,1.8088E-4,1.8088E-4,1.8088E-4,1.8088E-4,2.0,V2
zecbtc,2017-01-29,0.04192,0.041911000000000004,0.04192,0.041911000000000004,2.44869228,K1
ltcbtc,2017-01-29,0.0042074,0.004208,0.004208,0.0042068999999999995,59.703788,K1
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-29,0.013741,0.013766999999999998,0.013766999999999998,0.013741,65.89658282,H0
etcusd,2017-01-29,1.2904,1.2904,1.2904,1.2904,25.0,H0
ltcusd,2017-01-29,3.8351,3.8351,3.8351,3.8351,3.862,H0
etcbtc,2017-01-29,0.0014173,0.0014173,0.0014173,0.0014173,224.297171,H0
