filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-09-05,611.5,611.5,611.5,611.5,0.08011697,H0
ethbtc,2016-09-05,0.019351,0.019351,0.019351,0.019351,5.0,K1
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-09-05,11.812000000000001,11.812000000000001,11.812000000000001,11.812000000000001,0.1,K1
ltcbtc,2016-09-05,0.0065060000000000005,0.0065049999999999995,0.0065060000000000005,0.006504,26.73,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-09-05,1.464,1.464,1.464,1.464,3.075355,V2
ltcusd,2016-09-05,3.9781,3.9781,3.9781,3.9781,16.690252599999997,H0
etcbtc,2016-09-05,0.0023843000000000002,0.0023802,0.0023843000000000002,0.0023801,81.57357248,H0
