filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-10-25,659.52,659.52,659.52,659.52,23.338999999999995,H0
rrtusd,2016-10-25,0.0865,0.0865,0.0865,0.0865,0.4795,H0
ethbtc,2016-10-25,0.017312,0.017312,0.017312,0.017312,3.140637,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-10-25,11.466,11.469000000000001,11.469000000000001,11.466,45.61350494,H0
rrtbtc,2016-10-25,1.3609E-4,1.3609E-4,1.3609E-4,1.3609E-4,100.0,H0
ltcbtc,2016-10-25,0.005961,0.005961,0.005961,0.005961,56.282,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-10-25,1.0204,1.0204,1.0204,1.0204,13.5877,H0
ltcusd,2016-10-25,3.9160000000000004,3.9160000000000004,3.9160000000000004,3.9160000000000004,39.7,V2
etcbtc,2016-10-25,0.00155,0.00155,0.00155,0.00155,2323.46916733,H0
