filename,date,open,close,high,low,volume,PPO_RESULT
omnusd,2018-11-06,4.42,4.42,4.42,4.42,4.59847499,H0
btcusd,2018-11-06,6515.3,6522.2,6522.2,6515.254569899999,19.88835658,H0
dtabtc,2018-11-06,4.128E-7,4.128E-7,4.128E-7,4.128E-7,9060.0,H0
neojpy,2018-11-06,1941.64184218,1941.64184218,1941.64184218,1941.64184218,1.24251366,H0
sngeth,2018-11-06,1.44E-4,1.44E-4,1.44E-4,1.44E-4,2915.0,K1
yywusd,2018-11-06,0.03689,0.03689,0.03689,0.03689,3243.66234722,H0
gotusd,2018-11-06,0.5999,0.5999,0.5999,0.5999,41.67,V2
csxusd,2018-11-06,0.18,0.18,0.18,0.18,150.0,H0
tnbusd,2018-11-06,0.0094351,0.0094351,0.0094351,0.0094351,5000.66567003,H0
mitusd,2018-11-06,0.26,0.2611,0.2674,0.2537,1480.0,H0
btceur,2018-11-06,5698.6,5703.8,5703.8,5698.6,5.997999999999999,H0
wprusd,2018-11-06,0.033386,0.033386,0.033386,0.033386,1729.61120819,H0
xvgbtc,2018-11-06,2.15E-6,2.15E-6,2.15E-6,2.15E-6,5073.30232558,H0
rcnbtc,2018-11-06,5.61E-6,5.61E-6,5.61E-6,5.61E-6,3748.77,H0
seeeth,2018-11-06,5.9E-6,5.9E-6,5.9E-6,5.9E-6,90822.62291582,H0
veeusd,2018-11-06,0.0098,0.009999899999999999,0.009999899999999999,0.0098,32724.126300000004,H0
etheur,2018-11-06,193.29,193.11,193.29,193.11,6.0464546399999985,H0
mlneth,2018-11-06,0.08082,0.08082,0.08082,0.08082,3.242,K1
paiusd,2018-11-06,0.14593,0.14593,0.14593,0.14593,206.4764,H0
utnusd,2018-11-06,0.0044497,0.0044497,0.0044497,0.0044497,5000.0,H0
xrpbtc,2018-11-06,8.512E-5,8.524E-5,8.524E-5,8.512E-5,13493.880119999998,H0
ctxeth,2018-11-06,0.001415,0.001415,0.001415,0.001415,236.8,K1
xvgeur,2018-11-06,0.01212137,0.01212137,0.01212137,0.01212137,10000.0,K1
dthbtc,2018-11-06,2.45E-6,2.45E-6,2.45E-6,2.45E-6,13707.931775959998,V2
iqxeos,2018-11-06,0.0015667,0.0015667,0.0015667,0.0015667,3474.316,H0
qsheth,2018-11-06,9.699999999999999E-4,9.699999999999999E-4,9.699999999999999E-4,9.699999999999999E-4,2165.0,H0
rrtusd,2018-11-06,0.035099,0.035099,0.035099,0.035099,300.0,H0
sntbtc,2018-11-06,5.9E-6,5.9E-6,5.9E-6,5.9E-6,2018.14743752,H0
ethjpy,2018-11-06,25020.0,25032.0,25032.0,25020.0,10.0,H0
rlcusd,2018-11-06,0.43268,0.43268,0.43268,0.43268,326.06950294,H0
cbtbtc,2018-11-06,1.786E-6,1.786E-6,1.786E-6,1.786E-6,2949.0,H0
essbtc,2018-11-06,5.8E-7,5.7E-7,5.8E-7,5.7E-7,5600.273911089999,H0
