filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-10-06,613.72,613.51,613.72,613.51,0.08288986,H0
ethbtc,2016-10-06,0.020956,0.020956,0.020956,0.020956,1.0,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-10-06,12.84,12.84,12.84,12.84,5.6,H0
ltcbtc,2016-10-06,0.0062450000000000006,0.0062450000000000006,0.0062450000000000006,0.0062450000000000006,2.99,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-10-06,1.1758,1.1758,1.1758,1.1758,319.79557,H0
ltcusd,2016-10-06,3.8478,3.8478,3.8478,3.8478,10.43821226,K1
etcbtc,2016-10-06,0.0019149999999999998,0.0019149999999999998,0.0019149999999999998,0.0019149999999999998,1248.987,V2
