filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-15,820.74,820.74,820.74,820.74,1.05,H0
rrtusd,2017-01-15,0.04899,0.04899,0.04899,0.04899,354.6596863000002,H0
ethbtc,2017-01-15,0.011862000000000001,0.011857,0.011867,0.011857,76.65275223,K1
xmrusd,2017-01-15,10.7,10.7,10.7,10.7,41.369064,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-15,9.728,9.728,9.728,9.728,10.216111999999999,H0
zecusd,2017-01-15,44.61600000000001,44.61600000000001,44.61600000000001,44.61600000000001,0.01041246,H0
rrtbtc,2017-01-15,6.112E-5,6.112E-5,6.112E-5,6.112E-5,3.9707,V2
zecbtc,2017-01-15,0.055125,0.055125,0.055125,0.055125,0.10033593,H0
ltcbtc,2017-01-15,0.0047787,0.0047787,0.0047787,0.0047787,6.2434804,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-15,0.013091,0.013091,0.013091,0.013091,4.57581894,H0
etcusd,2017-01-15,1.1896,1.1896,1.1896,1.1896,18.0,H0
ltcusd,2017-01-15,3.9136,3.9135,3.9136,3.9135,0.5,H0
etcbtc,2017-01-15,0.0014447000000000002,0.0014447000000000002,0.0014447000000000002,0.0014447000000000002,1257.9794,K1
