filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-05-01,1533.0,1533.0,1533.1,1533.0,4.330341379999999,H0
rrtusd,2017-05-01,0.09399,0.09399,0.09399,0.09399,2482.48248248,H0
ethbtc,2017-05-01,0.052974,0.052974,0.052974,0.052974,2.0,K1
dshbtc,2017-05-01,0.06147999999999999,0.06147999999999999,0.06147999999999999,0.06147999999999999,0.63721825,K1
xmrusd,2017-05-01,24.631999999999998,24.631999999999998,24.631999999999998,24.631999999999998,30.0,K1
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-05-01,81.399,81.399,81.399,81.399,0.16664766,H0
zecusd,2017-05-01,97.0,97.0,97.0,97.0,4.999999999999999,H0
rrtbtc,2017-05-01,6.248E-5,6.249E-5,6.249E-5,6.248E-5,2500.0,K1
zecbtc,2017-05-01,0.063565,0.063013,0.063675,0.063013,12.40384558,H0
ltcbtc,2017-05-01,0.0113,0.0113,0.0113,0.0113,15.777412370000002,H0
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-05-01,94.802,94.816,94.816,94.802,10.0,K1
xmrbtc,2017-05-01,0.016061000000000002,0.016062,0.016062,0.016061000000000002,0.2,H0
etcusd,2017-05-01,7.27,7.2743,7.2745,7.2212,468.73239293000006,H0
ltcusd,2017-05-01,17.272000000000002,17.298,17.3,17.27,48.78765321,H0
etcbtc,2017-05-01,0.004746899999999999,0.0047499,0.0047499,0.0047224,1083.5119559999996,H0
