filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-04-24,1344.9,1345.0,1345.0,1344.8,2.80235356,H0
rrtusd,2017-04-24,0.0969,0.0969,0.0969,0.0969,32.77427,H0
ethbtc,2017-04-24,0.039945,0.039945,0.039945999999999995,0.039505,900.89519993,H0
dshbtc,2017-04-24,0.057916999999999996,0.057916999999999996,0.057916999999999996,0.057916999999999996,0.26787697,K1
xmrusd,2017-04-24,21.057,21.057,21.057,21.057,3.0,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-04-24,53.543,53.54,53.545,53.54,10.0,H0
zecusd,2017-04-24,73.416,73.41,73.416,73.41,30.064077,H0
rrtbtc,2017-04-24,7.099999999999999E-5,7.099999999999999E-5,7.099999999999999E-5,7.099999999999999E-5,24.97,H0
zecbtc,2017-04-24,0.054644000000000005,0.054644000000000005,0.054644000000000005,0.054644000000000005,0.0392,K1
ltcbtc,2017-04-24,0.01201,0.012010999999999999,0.012010999999999999,0.01201,48.39207787,V2
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-04-24,77.786,77.789,77.789,77.785,0.26825253,H0
xmrbtc,2017-04-24,0.015624,0.015624,0.015624,0.015624,0.02102857,K1
etcusd,2017-04-24,4.2974,4.279,4.3,4.279,2500.0,V2
etcbtc,2017-04-24,0.0032004,0.0032,0.0032004,0.0032,633.3703849999998,H0
