filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-10-16,644.17,644.18,644.18,644.17,0.84748703,H0
rrtusd,2016-10-16,0.1216,0.11692999999999999,0.12499,0.11692999999999999,1240.71585065,H0
ethbtc,2016-10-16,0.018534000000000002,0.018534000000000002,0.018534000000000002,0.018534000000000002,0.5,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-10-16,12.02,12.02,12.02,12.02,14.97,H0
ltcbtc,2016-10-16,0.00605,0.006063000000000001,0.006063000000000001,0.00605,10.60787728,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-10-16,1.2153,1.2148,1.2153,1.2148,355.6051,H0
ltcusd,2016-10-16,3.8810000000000002,3.8810000000000002,3.8810000000000002,3.8810000000000002,30.0,H0
etcbtc,2016-10-16,0.0018849000000000001,0.0018800000000000002,0.0018850000000000002,0.0018800000000000002,2032.623674,H0
