filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-03-21,1115.6,1115.9,1115.9,1115.0,3.77114211,V2
rrtusd,2017-03-21,0.0953,0.0953,0.0953,0.0953,55.0,V2
ethbtc,2017-03-21,0.038175,0.038166000000000005,0.038175,0.038166000000000005,73.76245575,H0
dshbtc,2017-03-21,0.08521000000000001,0.08521000000000001,0.08521000000000001,0.08521000000000001,2.002,H0
xmrusd,2017-03-21,21.247,21.247,21.247,21.247,1.195861,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-03-21,42.45,42.45,42.45,42.45,15.09013578,H0
zecusd,2017-03-21,65.56,65.551,65.56,65.551,1.59078753,H0
rrtbtc,2017-03-21,8.0E-5,8.0E-5,8.0E-5,8.0E-5,250.0,V2
zecbtc,2017-03-21,0.058357000000000006,0.059487,0.059511,0.058357000000000006,2.63,H0
ltcbtc,2017-03-21,0.0036000999999999997,0.0035902,0.0036000999999999997,0.0035900999999999997,327.9,K1
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-03-21,95.0,95.0,95.0,95.0,49.838159999999995,H0
xmrbtc,2017-03-21,0.019039,0.019039,0.019039,0.019039,2.42980685,K1
etcusd,2017-03-21,2.3647,2.3647,2.3647,2.3639,4399.796759000001,H0
ltcusd,2017-03-21,4.0174,4.0173,4.0174,4.0173,923.94856,V2
etcbtc,2017-03-21,0.002121,0.0021249000000000003,0.0021249000000000003,0.00212,1203.82282067,H0
