filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-08-23,583.55,583.54,583.55,583.54,0.08496117,H0
ethbtc,2016-08-23,0.018836000000000002,0.018836000000000002,0.018836000000000002,0.018817,50.0,V2
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-08-23,11.022,11.022,11.022,11.022,1.52036755,H0
ltcbtc,2016-08-23,0.006756,0.006756,0.006756,0.006756,12.62785274,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-08-23,1.61,1.61,1.61,1.61,100.0,H0
ltcusd,2016-08-23,3.95,3.95,3.95,3.95,7.963067999999999,H0
etcbtc,2016-08-23,0.00275,0.00275,0.00275,0.00275,690.753,H0
