filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-05-02,1558.5,1558.5,1560.0,1558.5,1.24825606,H0
rrtusd,2017-05-02,0.091,0.091,0.091,0.091,20.0,H0
ethbtc,2017-05-02,0.052471000000000004,0.052471000000000004,0.052471000000000004,0.052471000000000004,1.0,H0
dshbtc,2017-05-02,0.059522000000000005,0.059522000000000005,0.059522000000000005,0.059522000000000005,0.88549853,H0
xmrusd,2017-05-02,24.775,24.775,24.775,24.775,0.12096871,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-05-02,82.01100000000001,82.01100000000001,82.01100000000001,82.01100000000001,2.411879,H0
zecusd,2017-05-02,98.3,98.245,98.3,98.245,7.11160421,H0
rrtbtc,2017-05-02,5.9999999999999995E-5,5.9999999999999995E-5,5.9999999999999995E-5,5.9999999999999995E-5,300.0,V2
zecbtc,2017-05-02,0.063159,0.063159,0.063159,0.063159,5.4373607,H0
ltcbtc,2017-05-02,0.01103,0.01103,0.01103,0.01103,0.40999759,K1
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-05-02,92.385,92.399,92.399,92.385,2.047784,H0
xmrbtc,2017-05-02,0.015862,0.015824,0.015862,0.015824,0.12084774,H0
etcusd,2017-05-02,6.9592,6.9592,6.9592,6.9592,3.3,H0
ltcusd,2017-05-02,17.194000000000003,17.2,17.2,17.192999999999998,2.4000000000000004,H0
etcbtc,2017-05-02,0.0044399999999999995,0.0044399999999999995,0.0044399999999999995,0.0044399999999999995,166.402423,H0
