filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-09-26,609.0,609.14,609.14,609.0,0.12,H0
ethbtc,2016-09-26,0.021041999999999998,0.021041999999999998,0.021041999999999998,0.021041999999999998,0.44463438,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-09-26,12.864,12.864,12.864,12.864,85.50527226999998,H0
ltcbtc,2016-09-26,0.006385899999999999,0.006385899999999999,0.006385899999999999,0.006385899999999999,0.43788302,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-09-26,1.2022,1.2022,1.2022,1.2022,20.0,V2
ltcusd,2016-09-26,3.8582,3.8582,3.8582,3.8582,4.5,V2
etcbtc,2016-09-26,0.0019750999999999996,0.0019750999999999996,0.0019750999999999996,0.0019750999999999996,4.998915,V2
