filename,date,open,close,high,low,volume,PPO_RESULT
omnusd,2018-11-17,4.9959,4.9959,4.9959,4.9959,3.44251762,H0
btcusd,2018-11-17,5628.3,5628.3,5628.3,5628.3,0.04286713,K1
neojpy,2018-11-17,1428.60366714,1428.60366714,1428.60366714,1428.60366714,2.431655,K1
yywusd,2018-11-17,0.026258,0.025,0.026258,0.025,7800.0,K1
gotusd,2018-11-17,0.69,0.69,0.69,0.69,81.29109199999998,H0
csxusd,2018-11-17,0.13767000000000001,0.13767000000000001,0.13767000000000001,0.13767000000000001,243.9505576,V2
tnbusd,2018-11-17,0.0069188,0.0069188,0.0069188,0.0069188,1497.0,H0
mitusd,2018-11-17,0.21,0.21,0.21,0.21,92.46506705,K1
btceur,2018-11-17,4926.82292799,4926.82292799,4926.82292799,4926.82292799,0.2246,K1
xvgbtc,2018-11-17,1.74E-6,1.75E-6,1.75E-6,1.74E-6,59615.60571428,H0
rcnbtc,2018-11-17,4.04E-6,4.04E-6,4.04E-6,4.04E-6,5045.506626899999,K1
veeusd,2018-11-17,0.006640699999999999,0.006640699999999999,0.006640699999999999,0.006640699999999999,4026.00507812,K1
etheur,2018-11-17,153.96814183,153.96814183,153.96814183,153.96814183,1.1541,K1
paiusd,2018-11-17,0.14297,0.14299,0.14299,0.14297,480.0,H0
utnusd,2018-11-17,0.004025,0.0040424,0.0040424,0.004025,19000.0,H0
xrpbtc,2018-11-17,8.846E-5,8.843E-5,8.846E-5,8.843E-5,13000.0,H0
xvgeur,2018-11-17,0.00853646,0.00853646,0.00853646,0.00853646,10000.0,K1
iqxeos,2018-11-17,0.0011970999999999998,0.0012525000000000001,0.0012525000000000001,0.0011929,20406.9,H0
qsheth,2018-11-17,0.0012299000000000001,0.0012299000000000001,0.0012299000000000001,0.0012299000000000001,129.76456078,H0
rrtusd,2018-11-17,0.036504,0.036504,0.036504,0.036504,300.0,H0
sntbtc,2018-11-17,5.28E-6,5.28E-6,5.28E-6,5.28E-6,17834.66135,K1
ethjpy,2018-11-17,19839.15661019,19839.15661019,19839.15661019,19839.15661019,1.466172,K1
rlcusd,2018-11-17,0.34941,0.34941,0.34941,0.34941,129.44637029,H0
ncausd,2018-11-17,0.0033123000000000007,0.0033123000000000007,0.0033123000000000007,0.0033123000000000007,2572.0,H0
batusd,2018-11-17,0.2149,0.2149,0.2149,0.2149,1054.27,H0
sanbtc,2018-11-17,7.719E-5,7.719E-5,7.719E-5,7.719E-5,24.0,H0
dadbtc,2018-11-17,1.222E-5,1.224E-5,1.224E-5,1.222E-5,528.8,H0
ethbtc,2018-11-17,0.0313,0.0313,0.0313,0.0313,0.41564399999999996,H0
gntusd,2018-11-17,0.12414000000000001,0.1242,0.1242,0.12414000000000001,29621.04470491,H0
repeth,2018-11-17,0.063109,0.063109,0.063109,0.063109,1.42947974,H0
waxbtc,2018-11-17,1.666E-5,1.661E-5,1.666E-5,1.661E-5,2677.77872965,K1
xlmgbp,2018-11-17,0.19035154,0.19035154,0.19035154,0.19035154,1223.77172337,K1
lrcbtc,2018-11-17,1.235E-5,1.202E-5,1.235E-5,1.202E-5,184.0,H0
xtzbtc,2018-11-17,1.99E-4,1.99E-4,1.99E-4,1.99E-4,381.69527097,K1
orseth,2018-11-17,2.6238E-4,2.5913E-4,2.6238E-4,2.5913E-4,6858.6033114500015,H0
dgxeth,2018-11-17,0.23101,0.23101,0.23101,0.23101,0.21,K1
fsnusd,2018-11-17,0.95,0.95,0.95096,0.95,206.61754315,H0
funusd,2018-11-17,0.008102199999999999,0.008102199999999999,0.008102199999999999,0.008102199999999999,1196.0,K1
qshbtc,2018-11-17,3.793E-5,3.793E-5,3.793E-5,3.793E-5,130.02461,H0
avteth,2018-11-17,0.0015603,0.0015603,0.0015603,0.0015603,848.20692,H0
edoeth,2018-11-17,0.0058284999999999995,0.0058284999999999995,0.0058284999999999995,0.0058284999999999995,46.29859351,H0
elfbtc,2018-11-17,3.881E-5,3.881E-5,3.881E-5,3.881E-5,190.0,H0
hotbtc,2018-11-17,1.26E-6,1.26E-6,1.26E-6,1.26E-6,3346.89682539,H0
odeeth,2018-11-17,0.001454,0.001454,0.001454,0.001454,870.02878957,H0
zrxbtc,2018-11-17,9.7E-5,9.7E-5,9.7E-5,9.7E-5,70.0,H0
pnkusd,2018-11-17,0.00716,0.0071671999999999994,0.0071671999999999994,0.00716,8692.951650370003,H0
bntusd,2018-11-17,1.08,1.08,1.08,1.08,64.04,K1
rcnusd,2018-11-17,0.023,0.023,0.023,0.023,5100.0,H0
seneth,2018-11-17,1.62E-5,1.606E-5,1.62E-5,1.606E-5,80397.37764702999,H0
aidusd,2018-11-17,0.041995,0.041996,0.041996,0.041995,1455.04083459,V2
goteth,2018-11-17,0.0038385999999999997,0.0038385999999999997,0.0038385999999999997,0.0038385999999999997,81.45400000000002,H0
iqxusd,2018-11-17,0.00526,0.00526,0.00526,0.00526,2151.29980369,H0
qtmeth,2018-11-17,0.017641,0.017641,0.017641,0.017641,35.0,H0
iotbtc,2018-11-17,7.325E-5,7.325E-5,7.325E-5,7.325E-5,242.7989801,H0
utkbtc,2018-11-17,6.74E-6,6.74E-6,6.74E-6,6.74E-6,1454.83967936,H0
datusd,2018-11-17,0.030351999999999997,0.030351999999999997,0.030351999999999997,0.030351999999999997,5000.0,V2
bcibtc,2018-11-17,1.05E-4,1.05E-4,1.05E-4,1.05E-4,32.0,K1
bftusd,2018-11-17,0.036721,0.036721,0.036721,0.036721,4932.568471430001,H0
dateth,2018-11-17,1.7862E-4,1.792E-4,1.792E-4,1.7862E-4,4000.0,V2
dshbtc,2018-11-17,0.023913999999999998,0.023931,0.023931,0.023913999999999998,1.0,H0
etpeth,2018-11-17,0.01635,0.01635,0.01635,0.01635,64.43327217,V2
xrpusd,2018-11-17,0.49796999999999997,0.4981,0.49823999999999996,0.49788000000000004,26901.49812961,K1
poausd,2018-11-17,0.072826,0.072826,0.072826,0.072826,522.0,K1
vetusd,2018-11-17,0.007804899999999999,0.007804899999999999,0.007804899999999999,0.007804899999999999,22964.0,K1
yggeth,2018-11-17,5.14E-6,5.14E-6,5.14E-6,5.14E-6,18800.0,K1
babusd,2018-11-17,255.51,255.51,255.51,255.51,3.13216066,H0
elfeth,2018-11-17,0.0012305999999999999,0.0012305999999999999,0.0012305999999999999,0.0012305999999999999,564.3580000000001,H0
mtnusd,2018-11-17,0.019,0.019,0.019,0.019,566.0,V2
btcjpy,2018-11-17,634830.0,634830.0,634830.0,634830.0,0.02085149,K1
saneth,2018-11-17,0.0024565,0.0024565,0.0024565,0.0024565,83.38123346,K1
tknusd,2018-11-17,0.50988,0.50988,0.50988,0.50988,59.3115096,H0
xvgusd,2018-11-17,0.0097491,0.0097491,0.0097491,0.0097491,10000.0,K1
intusd,2018-11-17,0.027906,0.027906,0.027906,0.027906,5654.26,H0
lrcusd,2018-11-17,0.068518,0.061061000000000004,0.068518,0.061061000000000004,14063.21474441,H0
sanusd,2018-11-17,0.43200000000000005,0.433,0.433,0.43200000000000005,2000.0,H0
spkusd,2018-11-17,0.0327,0.0327,0.0327,0.0327,320.0,K1
omgeth,2018-11-17,0.015355,0.015354,0.015355,0.015354,125.74,H0
sntusd,2018-11-17,0.029661,0.029661,0.029661,0.029661,1129.32,K1
aioeth,2018-11-17,0.0014382,0.0014382,0.0014382,0.0014382,31.0,K1
pnketh,2018-11-17,4.067E-5,4.067E-5,4.067E-5,4.067E-5,8679.358099140001,K1
agiusd,2018-11-17,0.048,0.047,0.048,0.047,2000.0,H0
avtbtc,2018-11-17,4.8E-5,4.8E-5,4.8E-5,4.8E-5,100.05709162,K1
waxusd,2018-11-17,0.1,0.1,0.1,0.1,4609.0,K1
cndusd,2018-11-17,0.021840000000000002,0.021840000000000002,0.021840000000000002,0.021840000000000002,1000.0,K1
sngbtc,2018-11-17,3.95E-6,3.95E-6,3.95E-6,3.95E-6,5922.0,K1
yggusd,2018-11-17,9.089E-4,9.089E-4,9.089E-4,9.089E-4,20200.0,K1
xmrusd,2018-11-17,89.23899999999999,89.24,89.24,89.23899999999999,2.10930831,H0
filename,date,open,close,high,low,volume,PPO_RESULT
daieth,2018-11-17,0.0057915,0.0057915,0.0057915,0.0057915,1928.92514892,H0
ioseth,2018-11-17,4.598E-5,4.598E-5,4.598E-5,4.598E-5,2561.188,H0
iosbtc,2018-11-17,1.4E-6,1.39E-6,1.4E-6,1.39E-6,61000.0,K1
esseth,2018-11-17,1.731E-5,1.731E-5,1.731E-5,1.731E-5,5400.0,V2
stjusd,2018-11-17,0.221,0.22021999999999997,0.221,0.22021999999999997,41.96367637,K1
xrausd,2018-11-17,0.037000000000000005,0.039148,0.039148,0.037000000000000005,19953.01034795,H0
odebtc,2018-11-17,4.279E-5,4.279E-5,4.279E-5,4.279E-5,12502.31175558,H0
neobtc,2018-11-17,0.0022386,0.0022381,0.0022386,0.0022381,15.02823204,K1
utketh,2018-11-17,2.0834E-4,2.0834E-4,2.0834E-4,2.0834E-4,664.668,V2
vetbtc,2018-11-17,1.38E-6,1.38E-6,1.38E-6,1.38E-6,20000.0,V2
ethusd,2018-11-17,175.9,175.9,175.9,175.9,109.82968387,K1
hotusd,2018-11-17,0.0071505,0.0071505,0.0071505,0.0071505,1800.0,H0
aiousd,2018-11-17,0.319,0.319,0.319,0.319,30.0,K1
dgxusd,2018-11-17,41.0,41.0,41.0,41.0,0.20958000000000002,V2
eoseth,2018-11-17,0.026226,0.026226,0.026226,0.026226,6.65596143,H0
bftbtc,2018-11-17,6.51E-6,6.51E-6,6.51E-6,6.51E-6,4000.0,H0
ioteur,2018-11-17,0.36154143,0.36154143,0.36154143,0.36154143,353.7402,H0
veeeth,2018-11-17,3.373E-5,3.373E-5,3.373E-5,3.373E-5,4026.00507812,K1
kncbtc,2018-11-17,4.852E-5,4.852E-5,4.852E-5,4.852E-5,700.7419620000001,H0
repusd,2018-11-17,11.196,11.22,11.22,11.196,73.31899138,H0
atmusd,2018-11-17,0.005767100000000001,0.005767100000000001,0.005767100000000001,0.005767100000000001,1800.0,H0
iotgbp,2018-11-17,0.32328,0.32328,0.32328,0.32328,273.41767362,H0
neousd,2018-11-17,12.578,12.578,12.578,12.578,0.8,K1
qshusd,2018-11-17,0.22728,0.22899,0.22899,0.22728,552.8258075,H0
eosjpy,2018-11-17,517.60789845,517.60789845,517.60789845,517.60789845,2.0,K1
tkneth,2018-11-17,0.0027896,0.0027896,0.0027896,0.0027896,59.460159999999995,H0
xlmbtc,2018-11-17,4.398E-5,4.398E-5,4.398E-5,4.398E-5,838.6461894600002,K1
dadeth,2018-11-17,3.9117E-4,3.9125E-4,3.9131E-4,3.9117E-4,449.20300000000003,H0
