filename,date,open,close,high,low,volume,PPO_RESULT
omnusd,2019-05-25,2.47,2.47,2.47,2.47,2.22343787,H0
btcusd,2019-05-25,8055.56178176,8055.0,8055.6,8054.9,0.66886232,H0
dtabtc,2019-05-25,1.7E-7,1.7E-7,1.7E-7,1.7E-7,10500.0,H0
neojpy,2019-05-25,1244.00000012,1244.00000012,1244.00000012,1244.00000012,2.0,K1
sngeth,2019-05-25,6.6E-5,6.556E-5,6.601E-5,6.55E-5,17001.51650979,H0
yywusd,2019-05-25,0.022506,0.022501,0.022506,0.022501,1687.8000000000004,H0
euteur,2019-05-25,0.9933,0.9933,0.9933,0.9933,4.44,H0
gotusd,2019-05-25,0.89641,0.89641,0.89641,0.89641,212.0,H0
pasusd,2019-05-25,0.006101,0.006101,0.006101,0.006101,11514.50581872,V2
csxusd,2019-05-25,0.064372,0.064372,0.064372,0.064372,575.802,K1
tnbusd,2019-05-25,0.005214,0.00521,0.005214,0.00521,22496.323227,K1
udcusd,2019-05-25,0.99482,0.99482,0.99482,0.99482,395.55133744,H0
vldeth,2019-05-25,1.56E-5,1.56E-5,1.56E-5,1.56E-5,32325.72016889,H0
mitusd,2019-05-25,0.06207,0.05528,0.0839,0.0535,15550.0,H0
atobtc,2019-05-25,5.3433E-4,5.3433E-4,5.3433E-4,5.3433E-4,87.67903199,H0
btceur,2019-05-25,7188.3,7188.2,7188.3,7188.2,0.0092247,H0
enjusd,2019-05-25,0.17435,0.17435,0.17435,0.17435,52.46793727,V2
wprusd,2019-05-25,0.011116,0.011116,0.011116,0.011116,5994.0,H0
xvgbtc,2019-05-25,1.36E-6,1.36E-6,1.36E-6,1.36E-6,2395.2,H0
genusd,2019-05-25,0.1905,0.1905,0.1905,0.1905,79.671,H0
rcnbtc,2019-05-25,3.75E-6,3.75E-6,3.75E-6,3.75E-6,205.33,K1
seeeth,2019-05-25,2.761E-6,2.761E-6,2.761E-6,2.761E-6,10050.0,H0
veeusd,2019-05-25,0.0044629,0.0044629,0.0044629,0.0044629,14768.54443145,K1
etheur,2019-05-25,223.83,223.83,223.83,223.83,0.05,H0
mlneth,2019-05-25,0.03388,0.0267,0.03388,0.0267,0.6718,H0
paiusd,2019-05-25,0.03905,0.03905,0.03905,0.03905,600.4360588,K1
utnusd,2019-05-25,0.003132,0.003132,0.003132,0.003132,98060.0,V2
xrpbtc,2019-05-25,4.797E-5,4.797E-5,4.797E-5,4.797E-5,105.0,K1
