filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-12-01,755.36,755.36,755.36,755.36,0.4946928,H0
rrtusd,2016-12-01,0.05155,0.05155,0.05155,0.05155,222.58665679,H0
ethbtc,2016-12-01,0.011204,0.011204,0.011204,0.011204,1.0,H0
xmrusd,2016-12-01,8.5982,8.5982,8.5982,8.5982,0.4,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-12-01,8.43,8.43,8.43,8.43,21.895356000000003,H0
zecusd,2016-12-01,62.056999999999995,62.056999999999995,62.056999999999995,62.056999999999995,0.01006561,H0
rrtbtc,2016-12-01,6.863899999999999E-5,6.925E-5,6.925E-5,6.863899999999999E-5,859.70609372,H0
zecbtc,2016-12-01,0.083209,0.083209,0.083209,0.083209,0.20888270000000003,H0
ltcbtc,2016-12-01,0.005160199999999999,0.005160199999999999,0.005160199999999999,0.005160199999999999,13.454838,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2016-12-01,0.011304,0.011304,0.011304,0.011304,2.7,H0
etcusd,2016-12-01,0.76485,0.76485,0.76485,0.76485,196.9595,H0
ltcusd,2016-12-01,3.8777,3.8777,3.8777,3.8777,1.9,V2
etcbtc,2016-12-01,0.0010111,0.0010111,0.0010111,0.0010111,9.161376359999998,H0
