filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-08-17,571.66,571.83,571.83,571.66,10.43778085,K1
ethbtc,2016-08-17,0.01875,0.01875,0.01875,0.01875,43.72276918,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-08-17,10.708,10.708,10.708,10.708,1.0,H0
ltcbtc,2016-08-17,0.00627,0.00627,0.00627,0.00627,0.12787825,H0
filename,date,open,close,high,low,volume,PPO_RESULT
etcusd,2016-08-17,1.7426,1.7426,1.7462,1.7425,106.635479,H0
ltcusd,2016-08-17,3.5702,3.5702,3.5702,3.5702,10.0,K1
etcbtc,2016-08-17,0.0030399999999999997,0.0030399999999999997,0.0030399999999999997,0.0030399999999999997,270.28042488,H0
