filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-03-20,1039.1,1040.5,1040.5,1038.3,13.40998835,H0
rrtusd,2017-03-20,0.08902,0.08900000000000001,0.08911000000000001,0.08900000000000001,4735.26,H0
ethbtc,2017-03-20,0.0407,0.040688999999999996,0.04071,0.040666,122.91281,H0
dshbtc,2017-03-20,0.0945,0.094209,0.094501,0.094209,23.65726874,K1
xmrusd,2017-03-20,22.3,22.4,22.432,22.3,49.28759899999999,K1
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-03-20,42.051,42.06399999999999,42.2,42.051,358.02207045,V2
zecusd,2017-03-20,70.684,70.684,70.684,70.684,7.343,V2
rrtbtc,2017-03-20,9.099E-5,9.099E-5,9.099E-5,9.099E-5,80.0,H0
zecbtc,2017-03-20,0.069119,0.069119,0.069119,0.069119,0.04171828,H0
ltcbtc,2017-03-20,0.0039095,0.0039095,0.0039095,0.0039095,2.8694,H0
filename,date,open,close,high,low,volume,PPO_RESULT
dshusd,2017-03-20,98.5,98.15,98.5,98.15,77.37270900000001,K1
xmrbtc,2017-03-20,0.021543,0.021440999999999998,0.021543,0.021440999999999998,48.304,H0
etcusd,2017-03-20,1.9115,1.9111,1.9115,1.9101,294.8372,V2
ltcusd,2017-03-20,4.0584,4.0584,4.0584,4.0584,1.0,H0
etcbtc,2017-03-20,0.00185,0.00185,0.00185,0.00185,27.871059999999996,H0
