filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-12-28,981.85,981.7,981.85,981.7,39.89714120000001,H0
rrtusd,2016-12-28,0.070368,0.07036,0.070368,0.07036,5000.3165592,V2
ethbtc,2016-12-28,0.007707899999999999,0.0077028999999999995,0.007707899999999999,0.0077028999999999995,0.6,V2
xmrusd,2016-12-28,14.372,14.372,14.372,14.372,234.42954358,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-12-28,7.6159,7.6159,7.6159,7.6159,77.23057184,V2
zecusd,2016-12-28,47.928999999999995,47.928999999999995,47.928999999999995,47.928999999999995,0.01249081,H0
rrtbtc,2016-12-28,9.0E-5,9.0E-5,9.0E-5,9.0E-5,6.45011111,H0
zecbtc,2016-12-28,0.049143,0.049143,0.049143,0.049143,1.3014,H0
ltcbtc,2016-12-28,0.00464,0.00464,0.00464,0.00464,51.89,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2016-12-28,0.01464,0.01464,0.01464,0.01464,34.0,V2
etcusd,2016-12-28,1.1221,1.1221,1.1221,1.1221,70.75702836,H0
ltcusd,2016-12-28,4.5549,4.5976,4.5977,4.5549,154.655713,K1
etcbtc,2016-12-28,0.0011357000000000001,0.0011357000000000001,0.0011357000000000001,0.0011357000000000001,5.54972917,H0
