filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-21,924.02,924.02,924.02,924.02,1.0,H0
rrtusd,2017-01-21,0.04969,0.04969,0.04969,0.04969,1.6,H0
ethbtc,2017-01-21,0.011849,0.011849,0.011849,0.011849,12.94616828,H0
xmrusd,2017-01-21,12.11,12.11,12.11,12.11,0.2656958,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-21,10.949000000000002,10.95,10.95,10.949000000000002,92.562,H0
zecusd,2017-01-21,43.42,43.42,43.42,43.42,0.05025692,H0
rrtbtc,2017-01-21,5.0E-5,5.0E-5,5.0E-5,5.0E-5,920.7326132000001,K1
zecbtc,2017-01-21,0.046838,0.046838,0.046838,0.046838,0.111,V2
ltcbtc,2017-01-21,0.0042380000000000004,0.004242,0.004242,0.0042380000000000004,10.03,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-21,0.013090000000000001,0.013093,0.013093,0.013090000000000001,76.27765065,V2
etcusd,2017-01-21,1.42,1.4169999999999998,1.42,1.4169999999999998,205.55073,H0
ltcusd,2017-01-21,3.9208,3.9208,3.9208,3.9208,3.82245636,H0
etcbtc,2017-01-21,0.0015259,0.0015257,0.0015259,0.0015257,3001.0,H0
