filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-01-28,919.43,919.43,919.43,919.43,0.013866700000000001,H0
rrtusd,2017-01-28,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.12300000000000001,0.1,H0
ethbtc,2017-01-28,0.011467,0.011487,0.011487,0.011467,5.03653781,H0
xmrusd,2017-01-28,12.9,12.9,12.9,12.9,10.0,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-01-28,10.527999999999999,10.527999999999999,10.527999999999999,10.527999999999999,13.3935,H0
zecusd,2017-01-28,38.055,38.055,38.055,38.055,0.10033117,H0
rrtbtc,2017-01-28,9.762E-5,9.761E-5,9.762E-5,9.761E-5,1000.0,K1
zecbtc,2017-01-28,0.041122000000000006,0.041122000000000006,0.041122000000000006,0.041122000000000006,0.0012992000000000001,V2
ltcbtc,2017-01-28,0.004184,0.0041755,0.004184,0.0041755,260.0,V2
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-01-28,0.01407,0.01407,0.01407,0.01407,7.767653999999999,H0
etcusd,2017-01-28,1.3026,1.3026,1.3026,1.3026,28.205944,H0
ltcusd,2017-01-28,3.8558,3.8558,3.8558,3.8558,50.0,H0
etcbtc,2017-01-28,0.0014241,0.0014241,0.0014241,0.0014241,0.10791019999999998,V2
