filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2017-02-28,1189.4,1189.1,1189.5,1189.1,3.62908146,H0
rrtusd,2017-02-28,0.1437,0.1437,0.1437,0.1437,0.1,H0
ethbtc,2017-02-28,0.013249,0.013249,0.013249,0.013249,2.17385362,H0
xmrusd,2017-02-28,12.357999999999999,12.357999999999999,12.357999999999999,12.357999999999999,4.560001000000001,K1
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2017-02-28,15.775,15.862,15.862,15.775,500.0,H0
zecusd,2017-02-28,37.233000000000004,37.25,37.25,37.233000000000004,0.012506,H0
rrtbtc,2017-02-28,1.3898E-4,1.3898E-4,1.3898E-4,1.3898E-4,0.1,V2
zecbtc,2017-02-28,0.031444,0.031444,0.031444,0.031444,3.153365,H0
ltcbtc,2017-02-28,0.0031801,0.0031801,0.0031801,0.0031801,6.29910244,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2017-02-28,0.010412000000000001,0.010412000000000001,0.010412000000000001,0.010412000000000001,22.3642,K1
etcusd,2017-02-28,1.2311,1.2311,1.2311,1.2311,269.93676,H0
ltcusd,2017-02-28,3.8061,3.8061,3.8061,3.8061,7.215232,H0
etcbtc,2017-02-28,0.0010374,0.0010374,0.0010374,0.0010374,1.00432708,K1
