filename,date,open,close,high,low,volume,PPO_RESULT
btcusd,2016-12-02,774.9,774.88,774.91,774.88,8.912356489999997,H0
rrtusd,2016-12-02,0.05214,0.052129999999999996,0.05214,0.052129999999999996,3361.83034592,K1
ethbtc,2016-12-02,0.010004,0.010004,0.010004,0.010004,23.691,H0
xmrusd,2016-12-02,8.2119,8.2119,8.2119,8.2119,5.577000000000001,H0
filename,date,open,close,high,low,volume,PPO_RESULT
ethusd,2016-12-02,7.7211,7.728,7.728,7.7211,362.73607799999996,H0
zecusd,2016-12-02,59.06,59.06,59.06,59.06,0.01096131,H0
rrtbtc,2016-12-02,6.767E-5,6.821E-5,6.821E-5,6.767E-5,3347.868,H0
zecbtc,2016-12-02,0.077,0.076554,0.077,0.076554,0.01026789,H0
ltcbtc,2016-12-02,0.00506,0.00506,0.00506,0.00506,12.469358,H0
filename,date,open,close,high,low,volume,PPO_RESULT
xmrbtc,2016-12-02,0.010433,0.010433,0.010433,0.010433,23.73411877,H0
etcusd,2016-12-02,0.79987,0.79987,0.79987,0.79987,5.0,H0
ltcusd,2016-12-02,3.9061,3.9,3.9061,3.9,149.99999966,K1
etcbtc,2016-12-02,0.001034,0.001034,0.001034,0.001034,1239.0,H0
