,time,open,close,high,low,volume,the_date
0,1495237800000,0.00016846,0.00016847,0.00016847,0.00016846,2988.0,2017-05-19
1,1495324620000,0.00016782,0.00016788,0.00016788,0.00016782,95000.0,2017-05-20
2,1495411020000,0.000161,0.00016081,0.000161,0.00016081,3881.036445,2017-05-21
3,1495497540000,0.00014193,0.00014481,0.00014481,0.00014192,4892.96707095,2017-05-22
4,1495583760000,0.00014342,0.00014332,0.00014343,0.00014332,142.0403269,2017-05-23
5,1495670160000,0.00011974,0.00011974,0.00011974,0.00011974,6014.62108568,2017-05-24
6,1495756740000,0.00010445,0.00010573,0.00010573,0.00010445,9364.537681230002,2017-05-25
7,1495843020000,0.00012148,0.00012148,0.00012148,0.00012148,85.83514403,2017-05-26
8,1495929540000,0.00010278,0.00010265,0.00010278,0.00010265,29.95004963,2017-05-27
9,1496015940000,0.0001051,0.0001051,0.0001051,0.0001051,9.0,2017-05-28
10,1496102220000,0.00010163,0.00010163,0.00010163,0.00010163,2.05060017,2017-05-29
11,1496188680000,9.25e-05,9.25e-05,9.25e-05,9.25e-05,3987.7814049999997,2017-05-30
12,1496275140000,0.00010758,0.00010761,0.00010761,0.00010758,56114.79741572,2017-05-31
13,1496361360000,0.00013922,0.00013923,0.00013923,0.00013922,19.99758905,2017-06-01
14,1496447940000,0.00011733,0.00011768,0.00011768,0.00011709,19032.87516794,2017-06-02
15,1496534280000,0.00011434,0.00011428,0.00011434,0.00011428,12237.95826989,2017-06-03
16,1496620560000,0.00011583,0.00011562,0.00011583,0.00011562,1485.64929352,2017-06-04
17,1496707140000,0.00010752,0.00010753,0.00010753,0.00010752,3000.0,2017-06-05
18,1496793420000,9.907e-05,9.907e-05,9.907e-05,9.907e-05,265.41628821,2017-06-06
19,1496879940000,0.00010222,0.00010218,0.00010222,0.00010218,4477.6119,2017-06-07
20,1496966220000,0.0001016,0.0001016,0.0001016,0.0001016,257.0,2017-06-08
21,1497052560000,9.908e-05,9.908e-05,9.908e-05,9.908e-05,38.69070871,2017-06-09
22,1497139080000,8.951e-05,8.951e-05,8.951e-05,8.951e-05,3000.0,2017-06-10
23,1497225540000,9.153e-05,9.15e-05,9.153e-05,9.15e-05,6822.1455799999985,2017-06-11
24,1497311940000,9.333e-05,9.335e-05,9.338e-05,9.312e-05,11718.873,2017-06-12
25,1497398340000,9.704e-05,9.704e-05,9.704e-05,9.704e-05,35.05449965,2017-06-13
26,1497484740000,0.00010589,0.00010645,0.00010649,0.00010589,30.9892213,2017-06-14
27,1497571140000,0.00010169,0.00010169,0.00010169,0.00010169,1.32963669,2017-06-15
28,1497657540000,0.00010108,0.00010107,0.00010108,0.00010107,60.58276052,2017-06-16
29,1497743940000,9.843e-05,9.843e-05,9.843e-05,9.843e-05,8934.06017205,2017-06-17
30,1497829860000,0.0001053,0.00010533,0.00010533,0.0001053,20054.395621,2017-06-18
31,1497916740000,0.00010869,0.00010864,0.00010883,0.00010817,130514.67552084,2017-06-19
32,1498003140000,0.00011142,0.00011156,0.00011156,0.00011142,3090.5200000000004,2017-06-20
33,1498089480000,0.00010274,0.00010290000000000001,0.00010290000000000001,0.00010274,5061.281799999999,2017-06-21
34,1498175940000,0.00010301,0.00010301,0.00010301,0.00010301,3.617771,2017-06-22
35,1498262340000,0.0001091,0.0001091,0.0001091,0.0001091,5877.45567359,2017-06-23
36,1498348680000,0.00010811,0.00010785,0.00010811,0.00010785,130.04477311,2017-06-24
37,1498434960000,0.0001034,0.0001034,0.0001034,0.0001034,47.854932299999994,2017-06-25
38,1498521240000,0.00010118,0.00010117,0.00010197,0.00010117,3087.3906,2017-06-26
39,1498607940000,0.00010237,0.00010237,0.00010237,0.00010237,728.9834961399997,2017-06-27
40,1498693740000,0.00010449,0.0001047,0.0001047,0.00010449,4000.64581735,2017-06-28
41,1498780740000,0.00010096,0.00010096,0.00010096,0.00010071,7353.2306720000015,2017-06-29
42,1498866420000,0.00010108,0.0001,0.00010108,0.0001,100191.0,2017-06-30
43,1498953480000,9.926e-05,9.863e-05,9.927e-05,9.863e-05,3803.01745547,2017-07-01
44,1499038740000,0.00010044,0.00010044,0.00010044,0.00010044,207.0,2017-07-02
45,1499126340000,9.926e-05,9.926e-05,9.926e-05,9.926e-05,360.0,2017-07-03
46,1499212680000,9.496e-05,9.495e-05,9.496e-05,9.495e-05,3149.1385,2017-07-04
47,1499299080000,9.623e-05,9.621e-05,9.623e-05,9.621e-05,6393.94772462,2017-07-05
48,1499384820000,9.595e-05,9.597e-05,9.597e-05,9.595e-05,369.9,2017-07-06
49,1499471820000,9.213e-05,9.212e-05,9.213e-05,9.212e-05,501.0,2017-07-07
50,1499558160000,9.002e-05,9.001e-05,9.002e-05,9.001e-05,3095.4284,2017-07-08
51,1499644620000,9.073e-05,9.073e-05,9.073e-05,9.073e-05,50.0,2017-07-09
52,1499731140000,8.055e-05,7.985e-05,8.055e-05,7.909e-05,10710.807295819995,2017-07-10
53,1499817540000,7.662e-05,7.662e-05,7.662e-05,7.662e-05,0.430704,2017-07-11
54,1499903940000,8.236e-05,8.236e-05,8.236e-05,8.236e-05,4211.8584,2017-07-12
55,1499990160000,8.14e-05,8.14e-05,8.14e-05,8.14e-05,190.96344765,2017-07-13
56,1500076740000,8.292e-05,8.294e-05,8.294e-05,8.292e-05,546.155718,2017-07-14
57,1500163140000,8.709e-05,8.684e-05,8.709e-05,8.684e-05,3001.15021321,2017-07-15
58,1500249540000,7.645e-05,7.643e-05,7.645e-05,7.643e-05,31219.0942,2017-07-16
59,1500335880000,7.804e-05,7.804e-05,7.804e-05,7.804e-05,228.43795645,2017-07-17
60,1500422100000,7.743e-05,7.743e-05,7.743e-05,7.743e-05,400.0,2017-07-18
61,1500508740000,7.238e-05,7.236e-05,7.239e-05,7.234e-05,1561.22054172,2017-07-19
62,1500595140000,6.681e-05,6.681e-05,6.681e-05,6.681e-05,3309.304834,2017-07-20
63,1500681180000,6.911e-05,6.91e-05,6.911e-05,6.91e-05,86.50332368000002,2017-07-21
64,1500767760000,6.967e-05,6.965e-05,7.006e-05,6.965e-05,6877.39022987,2017-07-22
65,1500853080000,7.144e-05,7.143e-05,7.144e-05,7.143e-05,1500.547066,2017-07-23
66,1500940680000,6.939e-05,6.912e-05,6.939e-05,6.912e-05,4267.143144780001,2017-07-24
67,1501027140000,6.797e-05,6.797e-05,6.797e-05,6.797e-05,67.01151231,2017-07-25
68,1501113540000,6.887e-05,6.887e-05,6.887e-05,6.887e-05,40.0,2017-07-26
69,1501199340000,6.445e-05,6.445e-05,6.445e-05,6.445e-05,0.90341213,2017-07-27
70,1501286340000,5.823e-05,5.852e-05,5.852e-05,5.823e-05,9595.49,2017-07-28
71,1501372620000,6.212e-05,6.212e-05,6.212e-05,6.212e-05,68.0,2017-07-29
72,1501459080000,5.894e-05,5.894e-05,5.894e-05,5.894e-05,2842.092418,2017-07-30
73,1501545540000,5.717e-05,5.715e-05,5.717e-05,5.715e-05,8308.0,2017-07-31
74,1501631880000,6.538e-05,6.538e-05,6.538e-05,6.538e-05,185.82324159,2017-08-01
75,1501718340000,6.361e-05,6.361e-05,6.361e-05,6.361e-05,7771.548000000001,2017-08-02
76,1501804740000,6.225e-05,6.225e-05,6.225e-05,6.224e-05,10002.0,2017-08-03
77,1501891080000,6.071e-05,6.092e-05,6.092e-05,6.071e-05,1000.0,2017-08-04
78,1501977480000,5.674e-05,5.674e-05,5.674e-05,5.674e-05,1470.5551699999999,2017-08-05
79,1502063940000,5.596e-05,5.596e-05,5.596e-05,5.596e-05,753.9341101,2017-08-06
80,1502150340000,5.295e-05,5.295e-05,5.295e-05,5.24e-05,2488.4924297800007,2017-08-07
81,1502236740000,5.705e-05,5.709e-05,5.709e-05,5.705e-05,1801.44273044,2017-08-08
82,1502322840000,5.483e-05,5.483e-05,5.483e-05,5.483e-05,383.11067586,2017-08-09
83,1502409540000,5.294e-05,5.292e-05,5.294e-05,5.292e-05,8465.863800000001,2017-08-10
84,1502495940000,4.91e-05,4.91e-05,4.91e-05,4.91e-05,714.67180512,2017-08-11
85,1502582280000,4.429e-05,4.429e-05,4.429e-05,4.429e-05,5854.726058,2017-08-12
86,1502668500000,4.087e-05,4.092e-05,4.095e-05,4.087e-05,264.86851272,2017-08-13
87,1502754840000,3.891e-05,3.891e-05,3.891e-05,3.891e-05,1031.99720842,2017-08-14
88,1502841540000,3.804e-05,3.804e-05,3.804e-05,3.803e-05,3225.53162326,2017-08-15
89,1502927880000,3.661e-05,3.661e-05,3.661e-05,3.661e-05,1531.0,2017-08-16
90,1503014280000,3.686e-05,3.686e-05,3.686e-05,3.686e-05,2.8124,2017-08-17
91,1503100740000,3.809e-05,3.826e-05,3.826e-05,3.809e-05,13315.98228735,2017-08-18
92,1503187140000,3.682e-05,3.684e-05,3.684e-05,3.682e-05,1125.77972138,2017-08-19
93,1503273540000,3.869e-05,3.86e-05,3.869e-05,3.86e-05,141773.8223145,2017-08-20
94,1503359940000,4.868e-05,4.865e-05,4.896e-05,4.865e-05,27958.24495041,2017-08-21
95,1503446340000,5.963e-05,5.939e-05,5.964e-05,5.939e-05,20388.99992522,2017-08-22
96,1503532740000,5.952e-05,5.952e-05,5.952e-05,5.952e-05,8163.090661040002,2017-08-23
97,1503619140000,5.02e-05,5.019e-05,5.02e-05,5.019e-05,8611.774,2017-08-24
98,1503705540000,4.981e-05,5e-05,5e-05,4.981e-05,179.0,2017-08-25
99,1503791940000,4.844e-05,4.844e-05,4.844e-05,4.844e-05,750.0,2017-08-26
100,1503878340000,4.665e-05,4.665e-05,4.665e-05,4.665e-05,500.0,2017-08-27
101,1503964560000,5.151e-05,5.151e-05,5.151e-05,5.151e-05,16.15162104,2017-08-28
102,1504051140000,4.775e-05,4.772e-05,4.775e-05,4.772e-05,3344.9781,2017-08-29
103,1504137540000,5.063e-05,5.063e-05,5.063e-05,5.063e-05,6349.99999993,2017-08-30
104,1504223940000,5.499e-05,5.499e-05,5.499e-05,5.489999999999999e-05,6908.655904000001,2017-08-31
105,1504310280000,5.166e-05,5.166e-05,5.166e-05,5.166e-05,23.0,2017-09-01
106,1504396740000,4.967e-05,4.967e-05,4.967e-05,4.967e-05,3037.79167292,2017-09-02
107,1504483140000,4.991e-05,4.991e-05,4.991e-05,4.991e-05,100.0,2017-09-03
108,1504569540000,4.822e-05,4.822e-05,4.822e-05,4.822e-05,154.96,2017-09-04
109,1504655880000,4.95e-05,4.919e-05,4.95e-05,4.919e-05,2849.55218747,2017-09-05
110,1504742220000,5.041e-05,5.041e-05,5.041e-05,5.041e-05,210.0,2017-09-06
111,1504828740000,4.943e-05,4.943e-05,4.943e-05,4.943e-05,23.31782318,2017-09-07
112,1504914960000,4.935e-05,4.935e-05,4.935e-05,4.935e-05,2.0,2017-09-08
113,1505001540000,4.915e-05,4.915e-05,4.915e-05,4.915e-05,1000.0,2017-09-09
114,1505087640000,5.114e-05,5.114e-05,5.114e-05,5.114e-05,3.443,2017-09-10
115,1505174340000,5.096e-05,5.096e-05,5.096e-05,5.096e-05,4098.3606,2017-09-11
116,1505260740000,5.057e-05,5.057e-05,5.057e-05,5.057e-05,5.0,2017-09-12
117,1505347140000,5.133e-05,5.133e-05,5.133e-05,5.133e-05,3.34682183,2017-09-13
118,1505433540000,5.287e-05,5.287e-05,5.287e-05,5.287e-05,536.79,2017-09-14
119,1505519580000,5.005e-05,5.005e-05,5.005e-05,5.005e-05,4.596,2017-09-15
120,1505606220000,4.948e-05,4.948e-05,4.948e-05,4.948e-05,2.372,2017-09-16
121,1505692620000,4.948e-05,4.901e-05,4.948e-05,4.901e-05,6.268,2017-09-17
122,1505779020000,4.763e-05,4.763e-05,4.763e-05,4.763e-05,1.0,2017-09-18
123,1505864940000,4.724e-05,4.732e-05,4.732e-05,4.724e-05,2144.11935516,2017-09-19
124,1505951940000,4.681e-05,4.681e-05,4.681e-05,4.681e-05,5022.158076,2017-09-20
125,1506037740000,4.737e-05,4.737e-05,4.737e-05,4.737e-05,5250.476390999999,2017-09-21
126,1506124500000,4.782e-05,4.786e-05,4.786e-05,4.782e-05,471.52110321,2017-09-22
127,1506210300000,4.731e-05,4.736e-05,4.736e-05,4.731e-05,170.0,2017-09-23
128,1506297480000,4.8e-05,4.8e-05,4.8e-05,4.8e-05,0.48030092,2017-09-24
