,time,open,close,high,low,volume,the_date
0,1488584940000,47.853,47.853,47.853,47.853,17.076339,2017-03-03
1,1488671880000,43.788000000000004,43.788999999999994,43.788999999999994,43.788000000000004,0.02,2017-03-04
2,1488757800000,42.769,42.769,42.77,42.769,24.260666,2017-03-05
3,1488842880000,46.382,46.382,46.382,46.382,0.01,2017-03-06
4,1488931080000,45.927,45.927,45.927,45.927,15.486,2017-03-07
5,1489016640000,42.5,42.5,42.5,42.5,5.97,2017-03-08
6,1489103520000,51.66,51.66,51.66,51.66,50.0,2017-03-09
7,1489189680000,50.235,50.235,50.235,50.235,9.502139,2017-03-10
8,1489276440000,73.679,72.0,73.679,72.0,0.15477649,2017-03-11
9,1489361820000,78.2,78.0,78.2,78.0,3.5,2017-03-12
10,1489449300000,75.1,75.0,75.1,75.0,15.097547,2017-03-13
11,1489535940000,88.256,88.7,88.7,88.116,52.99999969,2017-03-14
12,1489621920000,96.85,96.85,96.85,96.85,0.01,2017-03-15
13,1489708560000,89.0,89.0,89.0,89.0,1.0,2017-03-16
14,1489795140000,96.0,96.0,96.0,96.0,3.27603716,2017-03-17
15,1489881420000,107.91,107.91,107.91,107.91,1.0,2017-03-18
16,1489967580000,104.99,104.99,104.99,104.99,20.0,2017-03-19
17,1490054340000,98.5,98.15,98.5,98.15,77.37270900000001,2017-03-20
18,1490140620000,95.0,95.0,95.0,95.0,49.838159999999995,2017-03-21
19,1490225640000,100.86,101.1,101.1,100.86,4.28025985,2017-03-22
20,1490312280000,101.52,101.52,101.52,101.52,0.01,2017-03-23
21,1490399940000,94.0,94.4,94.4,94.0,30.09251657,2017-03-24
22,1490486160000,93.148,93.148,93.148,93.148,2.18144315,2017-03-25
23,1490572560000,93.932,93.929,93.932,93.929,0.88216489,2017-03-26
24,1490658780000,84.19,84.319,84.321,84.19,9.145199000000002,2017-03-27
25,1490744760000,86.92399999999999,86.92399999999999,86.92399999999999,86.92399999999999,0.01486617,2017-03-28
26,1490831760000,84.40100000000001,84.40100000000001,84.40100000000001,84.40100000000001,0.55818416,2017-03-29
27,1490917440000,78.779,78.779,78.779,78.779,1.9143080000000001,2017-03-30
28,1491004740000,72.45100000000001,72.45100000000001,72.45100000000001,72.45100000000001,16.650478,2017-03-31
29,1491090900000,68.226,68.226,68.226,68.226,20.635,2017-04-01
30,1491177420000,57.0,57.0,57.0,57.0,98.222034,2017-04-02
31,1491263940000,62.998000000000005,63.86600000000001,63.86600000000001,62.358000000000004,116.63897615,2017-04-03
32,1491350340000,69.229,69.494,69.494,69.22800000000001,185.04781432,2017-04-04
33,1491436680000,75.389,75.389,75.389,75.389,0.1,2017-04-05
34,1491522780000,67.094,67.094,67.094,67.094,3.2,2017-04-06
35,1491609540000,67.36,67.4,67.4,67.358,1.32004,2017-04-07
36,1491695760000,68.492,68.485,68.495,68.485,0.3466920000000001,2017-04-08
37,1491782160000,66.381,66.381,66.381,66.381,4.920837000000001,2017-04-09
38,1491868620000,62.888999999999996,62.888999999999996,62.888999999999996,62.888999999999996,0.1,2017-04-10
39,1491954780000,61.897,61.907,62.0,61.896,11.214343,2017-04-11
40,1492041240000,69.22800000000001,69.671,69.671,69.227,33.515,2017-04-12
41,1492127820000,73.5,73.5,73.5,73.5,1.7764630000000001,2017-04-13
42,1492213980000,72.793,72.723,72.793,72.722,3.84940964,2017-04-14
43,1492300680000,76.301,76.793,76.793,76.3,10.01,2017-04-15
44,1492384740000,77.035,77.06,77.06,77.03399999999999,4.0,2017-04-16
45,1492473420000,78.205,78.202,78.206,78.2,0.5,2017-04-17
46,1492559460000,75.668,75.65899999999999,75.669,75.65899999999999,0.24632470000000004,2017-04-18
47,1492646160000,74.98100000000001,74.9,74.982,74.9,0.6645837000000001,2017-04-19
48,1492730460000,75.532,75.7,75.7,75.531,0.55,2017-04-20
49,1492818660000,76.367,76.14699999999999,76.381,76.105,6.04156867,2017-04-21
50,1492904220000,77.291,77.296,77.296,77.29,0.42903888,2017-04-22
51,1492991580000,76.82300000000001,76.833,76.833,76.82300000000001,5.79425611,2017-04-23
52,1493078280000,77.786,77.789,77.789,77.785,0.26825253,2017-04-24
53,1493164440000,78.234,78.234,78.234,78.234,3.90783971,2017-04-25
54,1493250840000,78.313,78.322,78.322,78.312,152.01145404,2017-04-26
55,1493337420000,85.265,85.266,85.266,85.265,0.33596432000000004,2017-04-27
56,1493423880000,85.896,85.685,85.898,85.46,45.98063357000001,2017-04-28
57,1493510340000,102.46,102.46,102.46,102.46,0.01573806,2017-04-29
58,1493596740000,98.287,98.01100000000001,98.287,98.01,7.7983740999999975,2017-04-30
59,1493682900000,94.802,94.816,94.816,94.802,10.0,2017-05-01
60,1493769540000,92.385,92.399,92.399,92.385,2.047784,2017-05-02
61,1493855880000,97.79799999999999,97.56700000000001,97.79799999999999,97.56700000000001,0.44830362,2017-05-03
62,1493942040000,97.38,97.36,97.38,97.36,51.84719005,2017-05-04
63,1494028320000,98.816,98.37799999999999,98.816,98.37799999999999,11.0,2017-05-05
64,1494115020000,100.98,100.98,100.99,100.98,0.5,2017-05-06
