,time,open,close,high,low,volume,the_date
0,1530223440000.0,0.001725,0.001725,0.001725,0.001725,150.30779477,2018-06-28
1,1530315960000.0,0.0016689,0.0016689,0.0016689,0.0016689,60.2997843,2018-06-29
2,1530401400000.0,0.0016460000000000001,0.0016460000000000001,0.0016460000000000001,0.0016460000000000001,204.440379,2018-06-30
3,1530448200000.0,0.001594,0.001594,0.001594,0.001594,1500.0,2018-07-01
4,1530561000000.0,0.0016589999999999999,0.0016589999999999999,0.0016589999999999999,0.0016589999999999999,18.08318264,2018-07-02
5,1530649500000.0,0.0016289000000000002,0.001629,0.001629,0.0016289000000000002,18.0,2018-07-03
6,1530743700000.0,0.001598,0.001598,0.001598,0.001598,281.94032999999996,2018-07-04
7,1530835080000.0,0.0018219999999999998,0.0018219999999999998,0.0018219999999999998,0.0018219999999999998,156.0,2018-07-05
8,1530915840000.0,0.0017839000000000002,0.0017839000000000002,0.0017839000000000002,0.0017839000000000002,659.0,2018-07-06
9,1530961980000.0,0.0016809999999999998,0.0016809999999999998,0.0016809999999999998,0.0016809000000000001,1449.57173552,2018-07-07
10,1531059420000.0,0.0016239999999999998,0.0016239999999999998,0.0016239999999999998,0.0016239999999999998,302.40164361,2018-07-08
11,1531157340000.0,0.001594,0.001594,0.001594,0.001594,1313.35216514,2018-07-09
12,1531185180000.0,0.001544,0.001544,0.001544,0.001544,1500.0,2018-07-10
13,1531353540000.0,0.001364,0.001279,0.001364,0.001279,46.83644645,2018-07-11
14,1531439940000.0,0.001354,0.001347,0.001354,0.001347,31.66527721,2018-07-12
15,1531520220000.0,0.00118,0.00118,0.00118,0.00118,6.00985707,2018-07-13
16,1531594260000.0,0.0012185,0.0012185,0.0012185,0.0012185,30.0,2018-07-14
17,1531699140000.0,0.001276,0.001276,0.001276,0.001276,19.72163988,2018-07-15
18,1531785540000.0,0.0013050000000000002,0.0013050000000000002,0.0013050000000000002,0.0013050000000000002,22.10185085,2018-07-16
19,1531871940000.0,0.001287,0.001287,0.001287,0.001287,19.14607344,2018-07-17
20,1531958340000.0,0.001281,0.001281,0.001281,0.001281,18.93331938,2018-07-18
21,1532044680000.0,0.0012699999999999999,0.0012699999999999999,0.0012699999999999999,0.0012699999999999999,18.88249913,2018-07-19
22,1532121720000.0,0.0012190999999999999,0.0012190999999999999,0.0012190999999999999,0.0012190999999999999,18.06785945,2018-07-20
23,1532175840000.0,0.0012118,0.0012118,0.0012118,0.0012118,18.12636038,2018-07-21
24,1532238180000.0,0.0011691,0.0011556,0.0011691,0.0011556,6313.52594078,2018-07-22
25,1532304000000.0, 1.153E-03, 1.145E-03, 1.153E-03, 1.145E-03, 3.933E+03,2018-07-23
26,1532411340000.0,0.001127,0.001127,0.001127,0.001127,50.0,2018-07-24
27,1532487060000.0,0.0011832000000000001,0.0011832000000000001,0.0011832000000000001,0.0011832000000000001,50.0,2018-07-25
28,1532563200000.0, 1.174E-03, 1.174E-03, 1.174E-03, 1.174E-03, 5.000E+01,2018-07-26
29,1532649600000.0, 1.164E-03, 1.164E-03, 1.164E-03, 1.164E-03, 5.000E+01,2018-07-27
30,1532736000000.0, 1.154E-03, 1.154E-03, 1.154E-03, 1.154E-03, 5.000E+01,2018-07-28
31,1532822400000.0, 1.144E-03, 1.144E-03, 1.144E-03, 1.144E-03, 5.000E+01,2018-07-29
32,1532973480000.0,0.0011260999999999999,0.0011260999999999999,0.0011260999999999999,0.0011260999999999999,50.0,2018-07-30
33,1533074940000.0,0.0010885,0.0010885,0.0010885,0.0010885,50.0,2018-07-31
34,1533152580000.0,0.0010313,0.0010313,0.0010313,0.0010313,50.0,2018-08-01
35,1533168000000.0, 1.023E-03, 1.023E-03, 1.023E-03, 1.023E-03, 5.000E+01,2018-08-02
36,1533271980000.0,9.6364E-4,9.6364E-4,9.6364E-4,9.6364E-4,50.0,2018-08-03
37,1533382500000.0,9.599999999999999E-4,9.599999999999999E-4,9.599999999999999E-4,9.599999999999999E-4,300.0,2018-08-04
38,1533485580000.0,0.0010199999999999999,0.0010199999999999999,0.0010199999999999999,0.0010199999999999999,197.21475956,2018-08-05
39,1533513600000.0, 9.700E-04, 9.700E-04, 9.700E-04, 9.700E-04, 2.324E+02,2018-08-06
40,1533600000000.0, 8.160E-04, 8.160E-04, 8.160E-04, 8.160E-04, 3.408E+02,2018-08-07
41,1533749640000.0,5.4918E-4,5.4918E-4,5.4918E-4,5.4918E-4,528.54863768,2018-08-08
42,1533805140000.0,9.318999999999999E-4,9.318999999999999E-4,9.318999999999999E-4,9.318999999999999E-4,50.0,2018-08-09
43,1533859200000.0, 8.999E-04, 8.999E-04, 8.999E-04, 8.999E-04, 4.466E+01,2018-08-10
44,1533979740000.0,8.2855E-4,8.2855E-4,8.2855E-4,8.2855E-4,32.74014388,2018-08-11
45,1534040100000.0,8.2855E-4,8.2855E-4,8.2855E-4,8.2855E-4,231.73,2018-08-12
46,1534118400000.0, 8.132E-04, 8.132E-04, 8.132E-04, 8.132E-04, 1.750E+02,2018-08-13
