,time,open,close,high,low,volume,the_date
0,1522367820000,4.1930000000000005,4.1930000000000005,4.1930000000000005,4.1930000000000005,18.304525,2018-03-29
1,1522445820000,4.2675,4.2675,4.2675,4.2675,68.14173639,2018-03-30
2,1522538700000,4.2196,4.2196,4.2196,4.2196,0.00014855,2018-03-31
3,1522626000000,3.99150182,3.99150182,3.99150182,3.99150182,239.15161719,2018-04-01
4,1522713300000,4.12241623,4.12241623,4.12241623,4.12241623,0.00027341,2018-04-02
5,1522796640000,4.27223975,4.27223975,4.27223975,4.27223975,300.00640676,2018-04-03
6,1522881540000,3.9771,3.9771,3.9771,3.9771,10.92,2018-04-04
7,1522971360000,4.497,4.497,4.497,4.497,19.99373092,2018-04-05
8,1523055420000,4.11032746,4.08656055,4.11032746,4.08656055,109.41159,2018-04-06
9,1523125980000,4.20504037,4.20504037,4.20504037,4.20504037,110.23978916,2018-04-07
10,1523229960000,4.23007887,4.23000791,4.23007887,4.23000791,153.80739956,2018-04-08
11,1523317980000,4.1411,4.1411,4.1411,4.1411,11.335,2018-04-09
12,1523403360000,4.2173,4.2173,4.2173,4.2173,11.276,2018-04-10
13,1523490960000,6.0232,6.0232,6.0232,6.0232,30.426954700000003,2018-04-11
14,1523575980000,6.23035391,6.23534201,6.23955731,6.23035391,118.01641,2018-04-12
15,1523663700000,6.1387122000000005,6.1387122000000005,6.1387122000000005,6.1387122000000005,8.37352535,2018-04-13
16,1523750100000,6.11089676,6.11089676,6.11089676,6.11089676,62.65420658,2018-04-14
17,1523836440000,5.99110463,5.99110463,5.99110463,5.99110463,35.95154549,2018-04-15
18,1523923140000,5.6719,5.6719,5.6719,5.6719,9.431302,2018-04-16
19,1524009300000,5.93220507,5.926,5.93220507,5.926,2864.26453607,2018-04-17
20,1524095940000,6.365,6.372000000000001,6.372000000000001,6.365,6711.03274898,2018-04-18
21,1524182340000,6.71250625,6.71250625,6.71250625,6.71250625,255.155,2018-04-19
22,1524268560000,8.14599648,8.14599648,8.14599648,8.14599648,7.75224,2018-04-20
23,1524354840000,7.8939333,7.90535826,7.90535826,7.8939333,1098.5,2018-04-21
24,1524441420000,8.05835576,8.05835576,8.05835576,8.05835576,44.3761,2018-04-22
25,1524526260000,8.2824,8.2824,8.2824,8.2824,304.13,2018-04-23
26,1524613980000,10.95961452,10.96390176,10.96390176,10.95961452,63.79178,2018-04-24
27,1524700440000,10.258,10.258,10.258,10.258,224.368,2018-04-25
